row,desk,date,firstHalf,secondHalf
7064,CLUJ_5_beta_11.4,13/03/2024,TRUE,TRUE
7065,CLUJ_5_beta_12.1,13/03/2024,TRUE,FALSE
7066,CLUJ_5_beta_12.2,13/03/2024,FALSE,FALSE
7067,CLUJ_5_beta_12.3,13/03/2024,FALSE,TRUE
7068,CLUJ_5_beta_12.4,13/03/2024,TRUE,TRUE
7069,CLUJ_5_beta_13.1,13/03/2024,TRUE,FALSE
7070,CLUJ_5_beta_13.2,13/03/2024,TRUE,FALSE
7071,CLUJ_5_beta_13.3,13/03/2024,TRUE,FALSE
7072,CLUJ_5_beta_13.4,13/03/2024,TRUE,TRUE
7073,CLUJ_5_beta_14.1,13/03/2024,FALSE,FALSE
7074,CLUJ_5_beta_14.2,13/03/2024,FALSE,FALSE
7075,CLUJ_5_beta_14.3,13/03/2024,TRUE,TRUE
7076,CLUJ_5_beta_14.4,13/03/2024,TRUE,FALSE
7077,CLUJ_5_beta_15.1,13/03/2024,TRUE,TRUE
7078,CLUJ_5_beta_15.2,13/03/2024,TRUE,TRUE
7079,CLUJ_5_beta_15.3,13/03/2024,FALSE,TRUE
7080,CLUJ_5_beta_15.4,13/03/2024,TRUE,FALSE
7081,CLUJ_5_beta_16.1,13/03/2024,TRUE,TRUE
7082,CLUJ_5_beta_16.2,13/03/2024,TRUE,FALSE
7083,CLUJ_5_beta_16.3,13/03/2024,TRUE,FALSE
7084,CLUJ_5_beta_16.4,13/03/2024,TRUE,FALSE
7085,CLUJ_5_beta_17.1,13/03/2024,FALSE,TRUE
7086,CLUJ_5_beta_17.2,13/03/2024,FALSE,TRUE
7087,CLUJ_5_beta_17.3,13/03/2024,FALSE,FALSE
7088,CLUJ_5_beta_17.4,13/03/2024,TRUE,FALSE
7089,CLUJ_5_beta_18.1,13/03/2024,TRUE,TRUE
7090,CLUJ_5_beta_18.2,13/03/2024,TRUE,FALSE
7091,CLUJ_5_beta_18.3,13/03/2024,TRUE,TRUE
7092,CLUJ_5_beta_18.4,13/03/2024,TRUE,FALSE
7093,CLUJ_5_beta_18.5,13/03/2024,FALSE,FALSE
7094,CLUJ_5_beta_19.1,13/03/2024,TRUE,FALSE
7095,CLUJ_5_beta_19.2,13/03/2024,FALSE,TRUE
7096,CLUJ_5_beta_19.3,13/03/2024,TRUE,TRUE
7097,CLUJ_5_beta_19.4,13/03/2024,FALSE,FALSE
7098,CLUJ_5_beta_19.5,13/03/2024,FALSE,FALSE
7099,CLUJ_5_beta_19.6,13/03/2024,FALSE,TRUE
7100,CLUJ_5_beta_20.1,13/03/2024,TRUE,TRUE
7101,CLUJ_5_beta_20.2,13/03/2024,FALSE,TRUE
7102,CLUJ_5_beta_20.3,13/03/2024,FALSE,FALSE
7103,CLUJ_5_beta_20.4,13/03/2024,FALSE,FALSE
7104,CLUJ_5_beta_21.1,13/03/2024,TRUE,FALSE
7105,CLUJ_5_beta_21.2,13/03/2024,TRUE,TRUE
7106,CLUJ_5_beta_21.3,13/03/2024,FALSE,TRUE
7107,CLUJ_5_beta_21.4,13/03/2024,TRUE,FALSE
7108,CLUJ_5_beta_22.1,13/03/2024,TRUE,FALSE
7109,CLUJ_5_beta_22.2,13/03/2024,FALSE,FALSE
7110,CLUJ_5_beta_22.3,13/03/2024,TRUE,TRUE
7111,CLUJ_5_beta_22.4,13/03/2024,FALSE,TRUE
7112,CLUJ_5_beta_23.1,13/03/2024,FALSE,TRUE
7113,CLUJ_5_beta_23.2,13/03/2024,TRUE,FALSE
7114,CLUJ_5_beta_23.3,13/03/2024,FALSE,FALSE
7115,CLUJ_5_beta_23.4,13/03/2024,FALSE,TRUE
7116,CLUJ_5_beta_24.1,13/03/2024,TRUE,TRUE
7117,CLUJ_5_beta_24.2,13/03/2024,FALSE,FALSE
7118,CLUJ_5_beta_24.3,13/03/2024,FALSE,FALSE
7119,CLUJ_5_beta_24.4,13/03/2024,TRUE,FALSE
7120,CLUJ_5_beta_25.1,13/03/2024,FALSE,TRUE
7121,CLUJ_5_beta_25.2,13/03/2024,FALSE,FALSE
7122,CLUJ_5_beta_25.3,13/03/2024,FALSE,FALSE
7123,CLUJ_5_beta_25.4,13/03/2024,FALSE,TRUE
7124,CLUJ_5_beta_26.1,13/03/2024,FALSE,TRUE
7125,CLUJ_5_beta_26.2,13/03/2024,FALSE,TRUE
7126,CLUJ_5_beta_26.3,13/03/2024,TRUE,FALSE
7127,CLUJ_5_beta_26.4,13/03/2024,TRUE,FALSE
7128,CLUJ_5_beta_27.1,13/03/2024,TRUE,FALSE
7129,CLUJ_5_beta_27.2,13/03/2024,TRUE,FALSE
7130,CLUJ_5_beta_27.3,13/03/2024,TRUE,TRUE
7131,CLUJ_5_beta_27.4,13/03/2024,FALSE,TRUE
7132,CLUJ_5_beta_28.1,13/03/2024,TRUE,FALSE
7133,CLUJ_5_beta_28.2,13/03/2024,FALSE,TRUE
7134,CLUJ_5_beta_28.3,13/03/2024,TRUE,TRUE
7135,CLUJ_5_beta_28.4,13/03/2024,TRUE,FALSE
7136,CLUJ_5_beta_29.1,13/03/2024,TRUE,TRUE
7137,CLUJ_5_beta_29.2,13/03/2024,TRUE,TRUE
7138,CLUJ_5_beta_29.3,13/03/2024,FALSE,FALSE
7139,CLUJ_5_beta_29.4,13/03/2024,TRUE,FALSE
7140,CLUJ_5_beta_30.1,13/03/2024,TRUE,FALSE
7141,CLUJ_5_beta_30.2,13/03/2024,TRUE,TRUE
7142,CLUJ_5_beta_30.3,13/03/2024,TRUE,TRUE
7143,CLUJ_5_beta_30.4,13/03/2024,TRUE,TRUE
7144,CLUJ_5_beta_31.1,13/03/2024,FALSE,FALSE
7145,CLUJ_5_beta_31.2,13/03/2024,TRUE,FALSE
7146,CLUJ_5_beta_31.3,13/03/2024,TRUE,TRUE
7147,CLUJ_5_beta_31.4,13/03/2024,FALSE,TRUE
7148,CLUJ_5_beta_32.1,13/03/2024,FALSE,FALSE
7149,CLUJ_5_beta_32.2,13/03/2024,FALSE,TRUE
7150,CLUJ_5_beta_32.3,13/03/2024,TRUE,FALSE
7151,CLUJ_5_beta_32.4,13/03/2024,TRUE,TRUE
7152,CLUJ_5_beta_33.1,13/03/2024,FALSE,TRUE
7153,CLUJ_5_beta_33.2,13/03/2024,TRUE,TRUE
7154,CLUJ_5_beta_33.3,13/03/2024,TRUE,FALSE
7155,CLUJ_5_beta_33.4,13/03/2024,FALSE,TRUE
7156,CLUJ_5_beta_1.1,14/03/2024,FALSE,TRUE
7157,CLUJ_5_beta_1.2,14/03/2024,TRUE,FALSE
7158,CLUJ_5_beta_1.3,14/03/2024,TRUE,TRUE
7159,CLUJ_5_beta_1.4,14/03/2024,FALSE,FALSE
7160,CLUJ_5_beta_2.1,14/03/2024,TRUE,FALSE
7161,CLUJ_5_beta_2.2,14/03/2024,FALSE,FALSE
7162,CLUJ_5_beta_2.3,14/03/2024,TRUE,FALSE
7163,CLUJ_5_beta_2.4,14/03/2024,TRUE,TRUE
7164,CLUJ_5_beta_3.1,14/03/2024,FALSE,FALSE
7165,CLUJ_5_beta_3.2,14/03/2024,TRUE,FALSE
7166,CLUJ_5_beta_3.3,14/03/2024,TRUE,FALSE
7167,CLUJ_5_beta_3.4,14/03/2024,FALSE,TRUE
7168,CLUJ_5_beta_4.1,14/03/2024,TRUE,FALSE
7169,CLUJ_5_beta_4.2,14/03/2024,TRUE,TRUE
7170,CLUJ_5_beta_4.3,14/03/2024,FALSE,TRUE
7171,CLUJ_5_beta_4.4,14/03/2024,TRUE,FALSE
7172,CLUJ_5_beta_5.1,14/03/2024,TRUE,TRUE
7173,CLUJ_5_beta_5.2,14/03/2024,FALSE,TRUE
7174,CLUJ_5_beta_5.3,14/03/2024,TRUE,TRUE
7175,CLUJ_5_beta_5.4,14/03/2024,FALSE,TRUE
7176,CLUJ_5_beta_6.1,14/03/2024,TRUE,TRUE
7177,CLUJ_5_beta_6.2,14/03/2024,FALSE,TRUE
7178,CLUJ_5_beta_6.3,14/03/2024,TRUE,FALSE
7179,CLUJ_5_beta_6.4,14/03/2024,TRUE,FALSE
7180,CLUJ_5_beta_7.1,14/03/2024,TRUE,TRUE
7181,CLUJ_5_beta_7.2,14/03/2024,FALSE,FALSE
7182,CLUJ_5_beta_7.3,14/03/2024,TRUE,TRUE
7183,CLUJ_5_beta_7.4,14/03/2024,FALSE,TRUE
7184,CLUJ_5_beta_8.1,14/03/2024,TRUE,FALSE
7185,CLUJ_5_beta_8.2,14/03/2024,FALSE,TRUE
7186,CLUJ_5_beta_8.3,14/03/2024,FALSE,FALSE
7187,CLUJ_5_beta_8.4,14/03/2024,TRUE,FALSE
7188,CLUJ_5_beta_9.1,14/03/2024,TRUE,FALSE
7189,CLUJ_5_beta_9.2,14/03/2024,TRUE,TRUE
7190,CLUJ_5_beta_9.3,14/03/2024,FALSE,FALSE
7191,CLUJ_5_beta_9.4,14/03/2024,TRUE,FALSE
7192,CLUJ_5_beta_10.1,14/03/2024,FALSE,FALSE
7193,CLUJ_5_beta_10.2,14/03/2024,TRUE,FALSE
7194,CLUJ_5_beta_10.3,14/03/2024,FALSE,FALSE
7195,CLUJ_5_beta_10.4,14/03/2024,TRUE,TRUE
7196,CLUJ_5_beta_11.1,14/03/2024,TRUE,FALSE
7197,CLUJ_5_beta_11.2,14/03/2024,FALSE,TRUE
7198,CLUJ_5_beta_11.3,14/03/2024,FALSE,FALSE
7199,CLUJ_5_beta_11.4,14/03/2024,FALSE,FALSE
7200,CLUJ_5_beta_12.1,14/03/2024,FALSE,FALSE
7201,CLUJ_5_beta_12.2,14/03/2024,FALSE,FALSE
7202,CLUJ_5_beta_12.3,14/03/2024,FALSE,FALSE
7203,CLUJ_5_beta_12.4,14/03/2024,TRUE,TRUE
7204,CLUJ_5_beta_13.1,14/03/2024,TRUE,FALSE
7205,CLUJ_5_beta_13.2,14/03/2024,FALSE,FALSE
7206,CLUJ_5_beta_13.3,14/03/2024,FALSE,TRUE
7207,CLUJ_5_beta_13.4,14/03/2024,FALSE,TRUE
7208,CLUJ_5_beta_14.1,14/03/2024,TRUE,TRUE
7209,CLUJ_5_beta_14.2,14/03/2024,TRUE,TRUE
7210,CLUJ_5_beta_14.3,14/03/2024,TRUE,TRUE
7211,CLUJ_5_beta_14.4,14/03/2024,TRUE,TRUE
7212,CLUJ_5_beta_15.1,14/03/2024,FALSE,TRUE
7213,CLUJ_5_beta_15.2,14/03/2024,FALSE,TRUE
7214,CLUJ_5_beta_15.3,14/03/2024,FALSE,TRUE
7215,CLUJ_5_beta_15.4,14/03/2024,FALSE,FALSE
7216,CLUJ_5_beta_16.1,14/03/2024,FALSE,TRUE
7217,CLUJ_5_beta_16.2,14/03/2024,TRUE,TRUE
7218,CLUJ_5_beta_16.3,14/03/2024,TRUE,FALSE
7219,CLUJ_5_beta_16.4,14/03/2024,TRUE,TRUE
7220,CLUJ_5_beta_17.1,14/03/2024,FALSE,FALSE
7221,CLUJ_5_beta_17.2,14/03/2024,FALSE,FALSE
7222,CLUJ_5_beta_17.3,14/03/2024,TRUE,FALSE
7223,CLUJ_5_beta_17.4,14/03/2024,TRUE,TRUE
7224,CLUJ_5_beta_18.1,14/03/2024,FALSE,FALSE
7225,CLUJ_5_beta_18.2,14/03/2024,FALSE,TRUE
7226,CLUJ_5_beta_18.3,14/03/2024,TRUE,FALSE
7227,CLUJ_5_beta_18.4,14/03/2024,FALSE,TRUE
7228,CLUJ_5_beta_18.5,14/03/2024,TRUE,FALSE
7229,CLUJ_5_beta_19.1,14/03/2024,TRUE,FALSE
7230,CLUJ_5_beta_19.2,14/03/2024,TRUE,FALSE
7231,CLUJ_5_beta_19.3,14/03/2024,FALSE,FALSE
7232,CLUJ_5_beta_19.4,14/03/2024,TRUE,TRUE
7233,CLUJ_5_beta_19.5,14/03/2024,TRUE,FALSE
7234,CLUJ_5_beta_19.6,14/03/2024,TRUE,TRUE
7235,CLUJ_5_beta_20.1,14/03/2024,TRUE,TRUE
7236,CLUJ_5_beta_20.2,14/03/2024,FALSE,TRUE
7237,CLUJ_5_beta_20.3,14/03/2024,FALSE,FALSE
7238,CLUJ_5_beta_20.4,14/03/2024,TRUE,TRUE
7239,CLUJ_5_beta_21.1,14/03/2024,FALSE,FALSE
7240,CLUJ_5_beta_21.2,14/03/2024,FALSE,TRUE
7241,CLUJ_5_beta_21.3,14/03/2024,TRUE,FALSE
7242,CLUJ_5_beta_21.4,14/03/2024,FALSE,TRUE
7243,CLUJ_5_beta_22.1,14/03/2024,TRUE,FALSE
7244,CLUJ_5_beta_22.2,14/03/2024,FALSE,TRUE
7245,CLUJ_5_beta_22.3,14/03/2024,FALSE,TRUE
7246,CLUJ_5_beta_22.4,14/03/2024,FALSE,FALSE
7247,CLUJ_5_beta_23.1,14/03/2024,TRUE,FALSE
7248,CLUJ_5_beta_23.2,14/03/2024,FALSE,FALSE
7249,CLUJ_5_beta_23.3,14/03/2024,TRUE,FALSE
7250,CLUJ_5_beta_23.4,14/03/2024,TRUE,FALSE
7251,CLUJ_5_beta_24.1,14/03/2024,FALSE,TRUE
7252,CLUJ_5_beta_24.2,14/03/2024,TRUE,TRUE
7253,CLUJ_5_beta_24.3,14/03/2024,TRUE,TRUE
7254,CLUJ_5_beta_24.4,14/03/2024,TRUE,FALSE
7255,CLUJ_5_beta_25.1,14/03/2024,FALSE,TRUE
7256,CLUJ_5_beta_25.2,14/03/2024,FALSE,TRUE
7257,CLUJ_5_beta_25.3,14/03/2024,FALSE,TRUE
7258,CLUJ_5_beta_25.4,14/03/2024,FALSE,FALSE
7259,CLUJ_5_beta_26.1,14/03/2024,FALSE,TRUE
7260,CLUJ_5_beta_26.2,14/03/2024,FALSE,TRUE
7261,CLUJ_5_beta_26.3,14/03/2024,TRUE,TRUE
7262,CLUJ_5_beta_26.4,14/03/2024,TRUE,TRUE
7263,CLUJ_5_beta_27.1,14/03/2024,TRUE,FALSE
7264,CLUJ_5_beta_27.2,14/03/2024,TRUE,FALSE
7265,CLUJ_5_beta_27.3,14/03/2024,FALSE,FALSE
7266,CLUJ_5_beta_27.4,14/03/2024,TRUE,TRUE
7267,CLUJ_5_beta_28.1,14/03/2024,FALSE,TRUE
7268,CLUJ_5_beta_28.2,14/03/2024,TRUE,TRUE
7269,CLUJ_5_beta_28.3,14/03/2024,FALSE,FALSE
7270,CLUJ_5_beta_28.4,14/03/2024,FALSE,TRUE
7271,CLUJ_5_beta_29.1,14/03/2024,TRUE,TRUE
7272,CLUJ_5_beta_29.2,14/03/2024,TRUE,FALSE
7273,CLUJ_5_beta_29.3,14/03/2024,TRUE,FALSE
7274,CLUJ_5_beta_29.4,14/03/2024,TRUE,FALSE
7275,CLUJ_5_beta_30.1,14/03/2024,FALSE,FALSE
7276,CLUJ_5_beta_30.2,14/03/2024,FALSE,TRUE
7277,CLUJ_5_beta_30.3,14/03/2024,TRUE,FALSE
7278,CLUJ_5_beta_30.4,14/03/2024,FALSE,FALSE
7279,CLUJ_5_beta_31.1,14/03/2024,FALSE,FALSE
7280,CLUJ_5_beta_31.2,14/03/2024,TRUE,TRUE
7281,CLUJ_5_beta_31.3,14/03/2024,FALSE,FALSE
7282,CLUJ_5_beta_31.4,14/03/2024,TRUE,FALSE
7283,CLUJ_5_beta_32.1,14/03/2024,FALSE,FALSE
7284,CLUJ_5_beta_32.2,14/03/2024,FALSE,TRUE
7285,CLUJ_5_beta_32.3,14/03/2024,FALSE,TRUE
7286,CLUJ_5_beta_32.4,14/03/2024,TRUE,TRUE
7287,CLUJ_5_beta_33.1,14/03/2024,TRUE,TRUE
7288,CLUJ_5_beta_33.2,14/03/2024,FALSE,TRUE
7289,CLUJ_5_beta_33.3,14/03/2024,TRUE,TRUE
7290,CLUJ_5_beta_33.4,14/03/2024,TRUE,FALSE
7291,CLUJ_5_beta_1.1,15/03/2024,TRUE,FALSE
7292,CLUJ_5_beta_1.2,15/03/2024,FALSE,TRUE
7293,CLUJ_5_beta_1.3,15/03/2024,TRUE,TRUE
7294,CLUJ_5_beta_1.4,15/03/2024,FALSE,TRUE
7295,CLUJ_5_beta_2.1,15/03/2024,FALSE,TRUE
7296,CLUJ_5_beta_2.2,15/03/2024,FALSE,TRUE
7297,CLUJ_5_beta_2.3,15/03/2024,TRUE,TRUE
7298,CLUJ_5_beta_2.4,15/03/2024,TRUE,FALSE
7299,CLUJ_5_beta_3.1,15/03/2024,TRUE,TRUE
7300,CLUJ_5_beta_3.2,15/03/2024,TRUE,FALSE
7301,CLUJ_5_beta_3.3,15/03/2024,TRUE,FALSE
7302,CLUJ_5_beta_3.4,15/03/2024,FALSE,FALSE
7303,CLUJ_5_beta_4.1,15/03/2024,FALSE,TRUE
7304,CLUJ_5_beta_4.2,15/03/2024,TRUE,FALSE
7305,CLUJ_5_beta_4.3,15/03/2024,TRUE,TRUE
7306,CLUJ_5_beta_4.4,15/03/2024,FALSE,FALSE
7307,CLUJ_5_beta_5.1,15/03/2024,FALSE,TRUE
7308,CLUJ_5_beta_5.2,15/03/2024,TRUE,TRUE
7309,CLUJ_5_beta_5.3,15/03/2024,TRUE,FALSE
7310,CLUJ_5_beta_5.4,15/03/2024,TRUE,TRUE
7311,CLUJ_5_beta_6.1,15/03/2024,TRUE,FALSE
7312,CLUJ_5_beta_6.2,15/03/2024,TRUE,TRUE
7313,CLUJ_5_beta_6.3,15/03/2024,TRUE,FALSE
7314,CLUJ_5_beta_6.4,15/03/2024,TRUE,TRUE
7315,CLUJ_5_beta_7.1,15/03/2024,FALSE,TRUE
7316,CLUJ_5_beta_7.2,15/03/2024,TRUE,TRUE
7317,CLUJ_5_beta_7.3,15/03/2024,FALSE,FALSE
7318,CLUJ_5_beta_7.4,15/03/2024,TRUE,TRUE
7319,CLUJ_5_beta_8.1,15/03/2024,TRUE,TRUE
7320,CLUJ_5_beta_8.2,15/03/2024,TRUE,TRUE
7321,CLUJ_5_beta_8.3,15/03/2024,FALSE,TRUE
7322,CLUJ_5_beta_8.4,15/03/2024,TRUE,FALSE
7323,CLUJ_5_beta_9.1,15/03/2024,TRUE,TRUE
7324,CLUJ_5_beta_9.2,15/03/2024,TRUE,TRUE
7325,CLUJ_5_beta_9.3,15/03/2024,FALSE,TRUE
7326,CLUJ_5_beta_9.4,15/03/2024,TRUE,FALSE
7327,CLUJ_5_beta_10.1,15/03/2024,FALSE,TRUE
7328,CLUJ_5_beta_10.2,15/03/2024,FALSE,TRUE
7329,CLUJ_5_beta_10.3,15/03/2024,TRUE,TRUE
7330,CLUJ_5_beta_10.4,15/03/2024,TRUE,TRUE
7331,CLUJ_5_beta_11.1,15/03/2024,FALSE,TRUE
7332,CLUJ_5_beta_11.2,15/03/2024,FALSE,TRUE
7333,CLUJ_5_beta_11.3,15/03/2024,FALSE,FALSE
7334,CLUJ_5_beta_11.4,15/03/2024,FALSE,TRUE
7335,CLUJ_5_beta_12.1,15/03/2024,FALSE,FALSE
7336,CLUJ_5_beta_12.2,15/03/2024,FALSE,TRUE
7337,CLUJ_5_beta_12.3,15/03/2024,TRUE,FALSE
7338,CLUJ_5_beta_12.4,15/03/2024,TRUE,FALSE
7339,CLUJ_5_beta_13.1,15/03/2024,TRUE,TRUE
7340,CLUJ_5_beta_13.2,15/03/2024,FALSE,TRUE
7341,CLUJ_5_beta_13.3,15/03/2024,FALSE,TRUE
7342,CLUJ_5_beta_13.4,15/03/2024,TRUE,FALSE
7343,CLUJ_5_beta_14.1,15/03/2024,TRUE,TRUE
7344,CLUJ_5_beta_14.2,15/03/2024,FALSE,FALSE
7345,CLUJ_5_beta_14.3,15/03/2024,TRUE,FALSE
7346,CLUJ_5_beta_14.4,15/03/2024,FALSE,TRUE
7347,CLUJ_5_beta_15.1,15/03/2024,TRUE,TRUE
7348,CLUJ_5_beta_15.2,15/03/2024,TRUE,FALSE
7349,CLUJ_5_beta_15.3,15/03/2024,TRUE,FALSE
7350,CLUJ_5_beta_15.4,15/03/2024,FALSE,FALSE
7351,CLUJ_5_beta_16.1,15/03/2024,TRUE,TRUE
7352,CLUJ_5_beta_16.2,15/03/2024,FALSE,FALSE
7353,CLUJ_5_beta_16.3,15/03/2024,FALSE,TRUE
7354,CLUJ_5_beta_16.4,15/03/2024,FALSE,TRUE
7355,CLUJ_5_beta_17.1,15/03/2024,TRUE,TRUE
7356,CLUJ_5_beta_17.2,15/03/2024,TRUE,TRUE
7357,CLUJ_5_beta_17.3,15/03/2024,TRUE,FALSE
7358,CLUJ_5_beta_17.4,15/03/2024,FALSE,TRUE
7359,CLUJ_5_beta_18.1,15/03/2024,FALSE,TRUE
7360,CLUJ_5_beta_18.2,15/03/2024,FALSE,TRUE
7361,CLUJ_5_beta_18.3,15/03/2024,FALSE,FALSE
7362,CLUJ_5_beta_18.4,15/03/2024,FALSE,TRUE
7363,CLUJ_5_beta_18.5,15/03/2024,FALSE,TRUE
7364,CLUJ_5_beta_19.1,15/03/2024,FALSE,FALSE
7365,CLUJ_5_beta_19.2,15/03/2024,TRUE,FALSE
7366,CLUJ_5_beta_19.3,15/03/2024,TRUE,TRUE
7367,CLUJ_5_beta_19.4,15/03/2024,TRUE,TRUE
7368,CLUJ_5_beta_19.5,15/03/2024,TRUE,TRUE
7369,CLUJ_5_beta_19.6,15/03/2024,FALSE,FALSE
7370,CLUJ_5_beta_20.1,15/03/2024,TRUE,FALSE
7371,CLUJ_5_beta_20.2,15/03/2024,TRUE,FALSE
7372,CLUJ_5_beta_20.3,15/03/2024,TRUE,TRUE
7373,CLUJ_5_beta_20.4,15/03/2024,FALSE,FALSE
7374,CLUJ_5_beta_21.1,15/03/2024,TRUE,TRUE
7375,CLUJ_5_beta_21.2,15/03/2024,FALSE,FALSE
7376,CLUJ_5_beta_21.3,15/03/2024,FALSE,FALSE
7377,CLUJ_5_beta_21.4,15/03/2024,TRUE,TRUE
7378,CLUJ_5_beta_22.1,15/03/2024,TRUE,FALSE
7379,CLUJ_5_beta_22.2,15/03/2024,FALSE,TRUE
7380,CLUJ_5_beta_22.3,15/03/2024,FALSE,TRUE
7381,CLUJ_5_beta_22.4,15/03/2024,FALSE,FALSE
7382,CLUJ_5_beta_23.1,15/03/2024,TRUE,TRUE
7383,CLUJ_5_beta_23.2,15/03/2024,TRUE,TRUE
7384,CLUJ_5_beta_23.3,15/03/2024,FALSE,TRUE
7385,CLUJ_5_beta_23.4,15/03/2024,FALSE,FALSE
7386,CLUJ_5_beta_24.1,15/03/2024,TRUE,TRUE
7387,CLUJ_5_beta_24.2,15/03/2024,FALSE,TRUE
7388,CLUJ_5_beta_24.3,15/03/2024,TRUE,TRUE
7389,CLUJ_5_beta_24.4,15/03/2024,TRUE,FALSE
7390,CLUJ_5_beta_25.1,15/03/2024,TRUE,FALSE
7391,CLUJ_5_beta_25.2,15/03/2024,TRUE,TRUE
7392,CLUJ_5_beta_25.3,15/03/2024,TRUE,TRUE
7393,CLUJ_5_beta_25.4,15/03/2024,FALSE,TRUE
7394,CLUJ_5_beta_26.1,15/03/2024,TRUE,TRUE
7395,CLUJ_5_beta_26.2,15/03/2024,FALSE,TRUE
7396,CLUJ_5_beta_26.3,15/03/2024,TRUE,TRUE
7397,CLUJ_5_beta_26.4,15/03/2024,FALSE,TRUE
7398,CLUJ_5_beta_27.1,15/03/2024,TRUE,FALSE
7399,CLUJ_5_beta_27.2,15/03/2024,FALSE,TRUE
7400,CLUJ_5_beta_27.3,15/03/2024,TRUE,FALSE
7401,CLUJ_5_beta_27.4,15/03/2024,FALSE,FALSE
7402,CLUJ_5_beta_28.1,15/03/2024,TRUE,FALSE
7403,CLUJ_5_beta_28.2,15/03/2024,FALSE,FALSE
7404,CLUJ_5_beta_28.3,15/03/2024,FALSE,FALSE
7405,CLUJ_5_beta_28.4,15/03/2024,FALSE,TRUE
7406,CLUJ_5_beta_29.1,15/03/2024,FALSE,TRUE
7407,CLUJ_5_beta_29.2,15/03/2024,FALSE,FALSE
7408,CLUJ_5_beta_29.3,15/03/2024,TRUE,FALSE
7409,CLUJ_5_beta_29.4,15/03/2024,FALSE,TRUE
7410,CLUJ_5_beta_30.1,15/03/2024,TRUE,FALSE
7411,CLUJ_5_beta_30.2,15/03/2024,FALSE,FALSE
7412,CLUJ_5_beta_30.3,15/03/2024,FALSE,TRUE
7413,CLUJ_5_beta_30.4,15/03/2024,TRUE,TRUE
7414,CLUJ_5_beta_31.1,15/03/2024,TRUE,TRUE
7415,CLUJ_5_beta_31.2,15/03/2024,FALSE,TRUE
7416,CLUJ_5_beta_31.3,15/03/2024,TRUE,FALSE
7417,CLUJ_5_beta_31.4,15/03/2024,FALSE,TRUE
7418,CLUJ_5_beta_32.1,15/03/2024,TRUE,FALSE
7419,CLUJ_5_beta_32.2,15/03/2024,TRUE,TRUE
7420,CLUJ_5_beta_32.3,15/03/2024,FALSE,FALSE
7421,CLUJ_5_beta_32.4,15/03/2024,FALSE,TRUE
7422,CLUJ_5_beta_33.1,15/03/2024,FALSE,FALSE
7423,CLUJ_5_beta_33.2,15/03/2024,TRUE,FALSE
7424,CLUJ_5_beta_33.3,15/03/2024,FALSE,FALSE
7425,CLUJ_5_beta_33.4,15/03/2024,FALSE,FALSE
7426,CLUJ_5_beta_1.1,18/03/2024,TRUE,TRUE
7427,CLUJ_5_beta_1.2,18/03/2024,TRUE,TRUE
7428,CLUJ_5_beta_1.3,18/03/2024,FALSE,FALSE
7429,CLUJ_5_beta_1.4,18/03/2024,FALSE,FALSE
7430,CLUJ_5_beta_2.1,18/03/2024,FALSE,FALSE
7431,CLUJ_5_beta_2.2,18/03/2024,FALSE,TRUE
7432,CLUJ_5_beta_2.3,18/03/2024,TRUE,FALSE
7433,CLUJ_5_beta_2.4,18/03/2024,FALSE,FALSE
7434,CLUJ_5_beta_3.1,18/03/2024,FALSE,FALSE
7435,CLUJ_5_beta_3.2,18/03/2024,FALSE,FALSE
7436,CLUJ_5_beta_3.3,18/03/2024,FALSE,FALSE
7437,CLUJ_5_beta_3.4,18/03/2024,FALSE,TRUE
7438,CLUJ_5_beta_4.1,18/03/2024,TRUE,FALSE
7439,CLUJ_5_beta_4.2,18/03/2024,TRUE,FALSE
7440,CLUJ_5_beta_4.3,18/03/2024,TRUE,TRUE
7441,CLUJ_5_beta_4.4,18/03/2024,FALSE,TRUE
7442,CLUJ_5_beta_5.1,18/03/2024,TRUE,TRUE
7443,CLUJ_5_beta_5.2,18/03/2024,FALSE,FALSE
7444,CLUJ_5_beta_5.3,18/03/2024,TRUE,TRUE
7445,CLUJ_5_beta_5.4,18/03/2024,FALSE,FALSE
7446,CLUJ_5_beta_6.1,18/03/2024,FALSE,TRUE
7447,CLUJ_5_beta_6.2,18/03/2024,TRUE,TRUE
7448,CLUJ_5_beta_6.3,18/03/2024,FALSE,TRUE
7449,CLUJ_5_beta_6.4,18/03/2024,FALSE,TRUE
7450,CLUJ_5_beta_7.1,18/03/2024,FALSE,FALSE
7451,CLUJ_5_beta_7.2,18/03/2024,TRUE,FALSE
7452,CLUJ_5_beta_7.3,18/03/2024,TRUE,FALSE
7453,CLUJ_5_beta_7.4,18/03/2024,TRUE,FALSE
7454,CLUJ_5_beta_8.1,18/03/2024,TRUE,TRUE
7455,CLUJ_5_beta_8.2,18/03/2024,FALSE,FALSE
7456,CLUJ_5_beta_8.3,18/03/2024,FALSE,FALSE
7457,CLUJ_5_beta_8.4,18/03/2024,TRUE,TRUE
7458,CLUJ_5_beta_9.1,18/03/2024,TRUE,TRUE
7459,CLUJ_5_beta_9.2,18/03/2024,TRUE,FALSE
7460,CLUJ_5_beta_9.3,18/03/2024,FALSE,TRUE
7461,CLUJ_5_beta_9.4,18/03/2024,TRUE,FALSE
7462,CLUJ_5_beta_10.1,18/03/2024,FALSE,FALSE
